7.595711110534005828e-01,4.775687122205707902e-01,3.803606577843109959e-01
7.668522895064389111e-01,5.016608471009063042e-01,3.970122175177347446e-01
7.734402182988988628e-01,5.258533209345156445e-01,4.159267953976436560e-01
7.794586273150664324e-01,5.500730841397727389e-01,4.371297985644476136e-01
7.850684501960684125e-01,5.742417003617839022e-01,4.605911620690496533e-01
7.904577684772787771e-01,5.982813427706246134e-01,4.862225780196975378e-01
7.969385471995160675e-01,6.268490567929669854e-01,5.196258425240281031e-01
8.026053114611294559e-01,6.503379374810385194e-01,5.494169158460364688e-01
8.087321917008969407e-01,6.734621670219451683e-01,5.806983480557673660e-01
8.154814662727948305e-01,6.961450550830808881e-01,6.131522120932264563e-01
8.229463511042842683e-01,7.182917733129006166e-01,6.464164243818421030e-01
8.311216352909630567e-01,7.397718464763861634e-01,6.800812520363146430e-01
8.398783988412087398e-01,7.603990719977967716e-01,7.136714781112922790e-01
8.507269702317878934e-01,7.836645734238388838e-01,7.530974636118284993e-01
8.594346370300240956e-01,8.014392309950078008e-01,7.843978875138392093e-01
8.670531490704850297e-01,8.173780404191124394e-01,8.131341962691139846e-01
8.733517136091627497e-01,8.309671525127262370e-01,8.374885100119708881e-01
8.791324424079276501e-01,8.412555488447590601e-01,8.568557229103963557e-01
8.836912714589804096e-01,8.476489176151926763e-01,8.727414710144155707e-01
8.857115512284564618e-01,8.500218611585631523e-01,8.857253899008712406e-01
